%time,field.header.seq,field.header.stamp,field.header.frame_id,field.quality,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone_number,field.zone_letter
1697468197730418120,37,163752799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,9.918000221252441,328067.34375,4689334.0,19,T
1697468197793049390,38,163753799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,9.779999732971191,328067.40625,4689334.0,19,T
1697468197855402164,39,163754799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,9.633999824523926,328067.4375,4689334.0,19,T
1697468197917767543,40,163755799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,9.505000114440918,328067.5,4689334.0,19,T
1697468197980097662,41,163756799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,9.366999626159668,328067.53125,4689334.0,19,T
1697468198041941174,42,163757799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,9.218999862670898,328067.5625,4689334.0,19,T
1697468198104479661,43,163758799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,9.085000038146973,328067.59375,4689334.0,19,T
1697468198166475805,44,163759799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,8.95199966430664,328067.65625,4689334.0,19,T
1697468198228863650,45,163800799999999,GPS1_Frame,4,42.33727264404297,-71.08705139160156,8.729999542236328,328067.65625,4689334.0,19,T
1697468198290793900,46,163801799999999,GPS1_Frame,4,42.33727264404297,-71.08705139160156,8.741999626159668,328067.65625,4689334.0,19,T
