%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1698242726800213651,235,1698242726799290418,GPS1_Frame,42.33829116821289,-71.08987426757812,18.200000762939453,327837.9375,4689452.5,19,T
1698242727800645976,236,1698242727799756288,GPS1_Frame,42.33829879760742,-71.08987426757812,18.600000381469727,327837.6875,4689453.5,19,T
1698242728800708605,237,1698242728800029516,GPS1_Frame,42.33829879760742,-71.08987426757812,18.399999618530273,327837.6875,4689453.5,19,T
1698242729801212295,238,1698242729800543308,GPS1_Frame,42.33829879760742,-71.08987426757812,18.399999618530273,327837.6875,4689453.5,19,T
1698242731234211317,239,1698242731233701705,GPS1_Frame,42.33829879760742,-71.08987426757812,18.399999618530273,327837.6875,4689453.5,19,T
1698242732234836889,240,1698242732234199523,GPS1_Frame,42.33829879760742,-71.08987426757812,18.399999618530273,327837.6875,4689453.5,19,T
1698242733234513791,241,1698242733233992815,GPS1_Frame,42.338294982910156,-71.08987426757812,18.600000381469727,327837.53125,4689453.0,19,T
1698242734235468921,242,1698242734234903573,GPS1_Frame,42.33829879760742,-71.08988189697266,19.0,327837.28125,4689453.5,19,T
1698242735233998411,243,1698242735233624219,GPS1_Frame,42.33830642700195,-71.08988952636719,19.5,327836.59375,4689454.5,19,T
1698242736234364049,244,1698242736234088420,GPS1_Frame,42.33831787109375,-71.08990478515625,19.700000762939453,327835.53125,4689455.5,19,T
1698242737236214038,245,1698242737235580921,GPS1_Frame,42.33833312988281,-71.08992004394531,19.600000381469727,327834.34375,4689457.5,19,T
1698242738234650526,246,1698242738234059333,GPS1_Frame,42.338356018066406,-71.08993530273438,19.700000762939453,327832.875,4689460.0,19,T
1698242739234010564,247,1698242739233705043,GPS1_Frame,42.338382720947266,-71.08995819091797,19.899999618530273,327831.1875,4689463.0,19,T
1698242740234291544,248,1698242740234033584,GPS1_Frame,42.33842086791992,-71.08998107910156,20.100000381469727,327829.375,4689467.5,19,T
1698242741234704840,249,1698242741234112024,GPS1_Frame,42.33846664428711,-71.08999633789062,20.100000381469727,327827.84375,4689472.0,19,T
1698242742235334522,250,1698242742235050916,GPS1_Frame,42.3385124206543,-71.09001922607422,20.200000762939453,327826.1875,4689477.5,19,T
1698242743235936811,251,1698242743235323905,GPS1_Frame,42.33856201171875,-71.09004211425781,20.399999618530273,327824.375,4689483.0,19,T
1698242744235146184,252,1698242744234483480,GPS1_Frame,42.33861541748047,-71.09007263183594,20.299999237060547,327822.46875,4689489.0,19,T
1698242745233997140,253,1698242745233754634,GPS1_Frame,42.33867263793945,-71.090087890625,19.5,327821.0,4689495.5,19,T
1698242746234352131,254,1698242746233976125,GPS1_Frame,42.33872604370117,-71.09011840820312,19.5,327819.0625,4689501.5,19,T
1698242747234742686,255,1698242747234417438,GPS1_Frame,42.338783264160156,-71.09014129638672,19.299999237060547,327817.15625,4689508.0,19,T
1698242748234923861,256,1698242748234569549,GPS1_Frame,42.338836669921875,-71.09016418457031,19.200000762939453,327815.125,4689514.0,19,T
1698242749236272842,257,1698242749235695838,GPS1_Frame,42.338890075683594,-71.09019470214844,19.299999237060547,327812.78125,4689520.0,19,T
1698242750235205948,258,1698242750234538316,GPS1_Frame,42.33894348144531,-71.09022521972656,19.399999618530273,327810.59375,4689525.5,19,T
1698242751234514780,259,1698242751233929634,GPS1_Frame,42.33899688720703,-71.09024810791016,19.399999618530273,327808.53125,4689531.5,19,T
1698242752235703276,260,1698242752235114574,GPS1_Frame,42.339046478271484,-71.09027862548828,19.5,327806.5,4689537.0,19,T
1698242753235570075,261,1698242753235097169,GPS1_Frame,42.33909606933594,-71.09030151367188,19.700000762939453,327804.5625,4689542.5,19,T
1698242754232559034,262,1698242754232154846,GPS1_Frame,42.33914566040039,-71.09032440185547,19.5,327802.90625,4689548.5,19,T
1698242755232231546,263,1698242755231803894,GPS1_Frame,42.33919143676758,-71.09033966064453,19.399999618530273,327801.6875,4689553.5,19,T
1698242756232815926,264,1698242756232449293,GPS1_Frame,42.3392333984375,-71.0903549194336,19.100000381469727,327800.40625,4689558.0,19,T
1698242757233382447,265,1698242757233029842,GPS1_Frame,42.339263916015625,-71.09037017822266,19.0,327799.25,4689562.0,19,T
1698242758232824344,266,1698242758232352256,GPS1_Frame,42.339290618896484,-71.09038543701172,18.899999618530273,327798.375,4689564.5,19,T
1698242759233171675,267,1698242759232532739,GPS1_Frame,42.33930587768555,-71.09039306640625,18.799999237060547,327797.875,4689566.5,19,T
1698242760233033822,268,1698242760232347965,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.625,4689567.5,19,T
1698242761233571213,269,1698242761233002662,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.59375,4689567.0,19,T
1698242762238118736,270,1698242762237611532,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.59375,4689567.0,19,T
1698242763233801878,271,1698242763233355760,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.59375,4689567.0,19,T
1698242764233818041,272,1698242764233517408,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242765234537922,273,1698242765233790159,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242766234367654,274,1698242766234072685,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242767238192615,275,1698242767237491607,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242768236093282,276,1698242768235553979,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242769235892093,277,1698242769235384225,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242770235392308,278,1698242770234800338,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242771236841286,279,1698242771236171245,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242772236061340,280,1698242772235788345,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242773236305546,281,1698242773236051559,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242774236024003,282,1698242774235372781,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242775235549567,283,1698242775234924554,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242776236091746,284,1698242776235435724,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242777235945423,285,1698242777235191345,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242778235537373,286,1698242778234815120,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242779235701030,287,1698242779234934329,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242780235246648,288,1698242780234618902,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242781235052336,289,1698242781234349012,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242782233263208,290,1698242782232550382,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242783234191532,291,1698242783233614683,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242784234532131,292,1698242784234138727,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242785235512845,293,1698242785235006809,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242786234876545,294,1698242786234217882,GPS1_Frame,42.33931350708008,-71.09039306640625,18.899999618530273,327797.75,4689567.0,19,T
1698242787234081919,295,1698242787233657121,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242788235041224,296,1698242788234637975,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242789234553983,297,1698242789234104394,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242790234839149,298,1698242790234493970,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242791234293602,299,1698242791233745336,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242792232929220,300,1698242792232243061,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242793233110037,301,1698242793232702016,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242794234887788,302,1698242794234580516,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242795234207363,303,1698242795233608007,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242796232611314,304,1698242796232128143,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242797237088927,305,1698242797236442804,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242798235418885,306,1698242798234758138,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242799234897016,307,1698242799234307765,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242800235679354,308,1698242800235151290,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242801235958036,309,1698242801235361814,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242802236043371,310,1698242802235505342,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242803236003007,311,1698242803235348701,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242804235039262,312,1698242804234308719,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242805235849100,313,1698242805235049724,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242806235315476,314,1698242806234474897,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242807233898822,315,1698242807233318328,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242808234554554,316,1698242808233738422,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242809234829125,317,1698242809234251976,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242810234673257,318,1698242810234033584,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242811233983996,319,1698242811233191251,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242812233928825,320,1698242812233230590,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242813233981322,321,1698242813233362436,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242814233930040,322,1698242814233648777,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242815235283862,323,1698242815234396219,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242816234803771,324,1698242816234320163,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242817234944313,325,1698242817234234571,GPS1_Frame,42.33931350708008,-71.09039306640625,19.0,327797.75,4689567.0,19,T
1698242818233950347,326,1698242818233247995,GPS1_Frame,42.33931350708008,-71.09039306640625,19.200000762939453,327798.0,4689567.0,19,T
1698242819232004036,327,1698242819231418371,GPS1_Frame,42.339317321777344,-71.09039306640625,19.299999237060547,327798.03125,4689567.5,19,T
1698242820231815861,328,1698242820231108188,GPS1_Frame,42.339332580566406,-71.09039306640625,19.399999618530273,327797.9375,4689569.0,19,T
1698242821232747185,329,1698242821232008695,GPS1_Frame,42.339351654052734,-71.09040069580078,19.100000381469727,327797.3125,4689571.5,19,T
1698242822232638490,330,1698242822231918573,GPS1_Frame,42.33937454223633,-71.09041595458984,18.799999237060547,327796.0,4689574.0,19,T
1698242823231267400,331,1698242823229567527,GPS1_Frame,42.339393615722656,-71.0904312133789,18.799999237060547,327794.9375,4689576.5,19,T
1698242824230650722,332,1698242824230057239,GPS1_Frame,42.33941650390625,-71.09044647216797,18.600000381469727,327793.78125,4689578.5,19,T
1698242825230672984,333,1698242825230417251,GPS1_Frame,42.33944320678711,-71.09046173095703,18.600000381469727,327792.625,4689582.0,19,T
1698242826231772396,334,1698242826231173038,GPS1_Frame,42.3394775390625,-71.0904769897461,18.299999237060547,327791.59375,4689585.5,19,T
1698242827232893037,335,1698242827232210874,GPS1_Frame,42.33951187133789,-71.09048461914062,18.0,327790.75,4689589.5,19,T
1698242828231359360,336,1698242828230791330,GPS1_Frame,42.33955001831055,-71.09049224853516,18.100000381469727,327790.4375,4689593.5,19,T
1698242829233762643,337,1698242829232928752,GPS1_Frame,42.33958053588867,-71.09048461914062,18.299999237060547,327790.78125,4689597.0,19,T
1698242830234158013,338,1698242830233572244,GPS1_Frame,42.33961486816406,-71.09046936035156,18.600000381469727,327792.53125,4689601.0,19,T
1698242831232673904,339,1698242831232408523,GPS1_Frame,42.33964538574219,-71.0904312133789,18.700000762939453,327795.78125,4689604.0,19,T
1698242832233584383,340,1698242832233164310,GPS1_Frame,42.33967971801758,-71.09037017822266,18.899999618530273,327800.65625,4689608.0,19,T
1698242833235810341,341,1698242833234807491,GPS1_Frame,42.33971405029297,-71.09029388427734,19.0,327806.9375,4689611.5,19,T
1698242834234234324,342,1698242834233535289,GPS1_Frame,42.339752197265625,-71.0902099609375,19.200000762939453,327813.90625,4689615.5,19,T
1698242835233089180,343,1698242835232448577,GPS1_Frame,42.33979034423828,-71.09012603759766,19.100000381469727,327821.15625,4689619.5,19,T
1698242836231518730,344,1698242836231275081,GPS1_Frame,42.33982849121094,-71.09003448486328,18.700000762939453,327828.53125,4689623.5,19,T
1698242837233609975,345,1698242837232882499,GPS1_Frame,42.339866638183594,-71.0899429321289,18.700000762939453,327836.0625,4689628.0,19,T
1698242838233687018,346,1698242838233039140,GPS1_Frame,42.33990478515625,-71.08985137939453,18.799999237060547,327843.71875,4689632.0,19,T
1698242839233503753,347,1698242839232867240,GPS1_Frame,42.33994674682617,-71.08975982666016,19.100000381469727,327851.375,4689636.0,19,T
1698242840233043168,348,1698242840232317686,GPS1_Frame,42.33998107910156,-71.08966827392578,19.100000381469727,327859.03125,4689640.0,19,T
1698242841233604892,349,1698242841232718229,GPS1_Frame,42.34001922607422,-71.08958435058594,19.299999237060547,327866.25,4689644.0,19,T
1698242842233594363,350,1698242842232934713,GPS1_Frame,42.340057373046875,-71.0895004272461,19.299999237060547,327873.21875,4689648.0,19,T
1698242843232562179,351,1698242843231741428,GPS1_Frame,42.340091705322266,-71.08942413330078,19.299999237060547,327879.78125,4689651.5,19,T
1698242844232869049,352,1698242844232233524,GPS1_Frame,42.34012222290039,-71.08934783935547,19.299999237060547,327886.1875,4689655.0,19,T
1698242845233757689,353,1698242845233417987,GPS1_Frame,42.34015655517578,-71.08927154541016,19.200000762939453,327892.3125,4689658.5,19,T
1698242846233555726,354,1698242846232405662,GPS1_Frame,42.34018325805664,-71.08920288085938,18.899999618530273,327898.15625,4689661.5,19,T
1698242847232378265,355,1698242847231481790,GPS1_Frame,42.3402099609375,-71.08914184570312,18.700000762939453,327903.4375,4689664.5,19,T
1698242848233773500,356,1698242848232987165,GPS1_Frame,42.34023666381836,-71.08908081054688,18.5,327908.1875,4689667.0,19,T
1698242849233696766,357,1698242849232998132,GPS1_Frame,42.34025573730469,-71.08903503417969,18.200000762939453,327911.9375,4689669.0,19,T
1698242850233342291,358,1698242850233025550,GPS1_Frame,42.340274810791016,-71.08900451660156,18.200000762939453,327914.75,4689671.0,19,T
1698242851232706745,359,1698242851232388257,GPS1_Frame,42.34028625488281,-71.08898162841797,17.5,327916.6875,4689672.0,19,T
1698242852233289912,360,1698242852232632160,GPS1_Frame,42.34029006958008,-71.0889663696289,17.200000762939453,327918.21875,4689673.0,19,T
1698242853233264088,361,1698242853232547044,GPS1_Frame,42.340293884277344,-71.08895874023438,16.899999618530273,327918.90625,4689673.5,19,T
1698242854235221235,362,1698242854234478473,GPS1_Frame,42.340293884277344,-71.08895111083984,16.899999618530273,327919.0625,4689673.5,19,T
1698242855231394291,363,1698242855230772733,GPS1_Frame,42.340293884277344,-71.08895111083984,16.899999618530273,327919.0625,4689673.5,19,T
1698242856232078930,364,1698242856231549024,GPS1_Frame,42.340293884277344,-71.08895111083984,16.899999618530273,327919.0625,4689673.5,19,T
1698242857234902039,365,1698242857234387874,GPS1_Frame,42.340293884277344,-71.08895111083984,16.899999618530273,327919.0625,4689673.5,19,T
1698242858234633354,366,1698242858234050035,GPS1_Frame,42.340293884277344,-71.08895111083984,16.899999618530273,327919.0625,4689673.5,19,T
1698242859233141568,367,1698242859232795238,GPS1_Frame,42.340293884277344,-71.08895111083984,16.899999618530273,327919.0625,4689673.5,19,T
1698242860234278855,368,1698242860233662605,GPS1_Frame,42.34029769897461,-71.08895111083984,16.899999618530273,327919.34375,4689673.5,19,T
1698242861234820418,369,1698242861234191894,GPS1_Frame,42.340301513671875,-71.08893585205078,16.799999237060547,327920.4375,4689674.0,19,T
1698242862234956221,370,1698242862234429597,GPS1_Frame,42.34031677246094,-71.08890533447266,16.700000762939453,327923.375,4689675.5,19,T
1698242863234962709,371,1698242863234302997,GPS1_Frame,42.340335845947266,-71.08885192871094,16.399999618530273,327927.8125,4689677.5,19,T
1698242864233933542,372,1698242864233585596,GPS1_Frame,42.34035873413086,-71.08877563476562,16.200000762939453,327933.65625,4689680.0,19,T
1698242865233744953,373,1698242865233085870,GPS1_Frame,42.34039306640625,-71.08869934082031,16.100000381469727,327940.3125,4689683.5,19,T
1698242866234263292,374,1698242866233646154,GPS1_Frame,42.34042739868164,-71.08860778808594,16.100000381469727,327947.84375,4689687.5,19,T
1698242867233511323,375,1698242867232976198,GPS1_Frame,42.3404655456543,-71.08851623535156,16.100000381469727,327955.78125,4689691.5,19,T
1698242868233366367,376,1698242868232691526,GPS1_Frame,42.34050750732422,-71.08841705322266,16.100000381469727,327963.84375,4689695.5,19,T
1698242869238764844,377,1698242869238145112,GPS1_Frame,42.340545654296875,-71.08831787109375,16.200000762939453,327972.0625,4689700.0,19,T
1698242870229215964,378,1698242870228647470,GPS1_Frame,42.34058380126953,-71.08821868896484,16.100000381469727,327980.25,4689704.0,19,T
1698242871233044657,379,1698242871232317686,GPS1_Frame,42.34062576293945,-71.08811950683594,16.200000762939453,327988.59375,4689708.5,19,T
1698242872233348661,380,1698242872232711076,GPS1_Frame,42.340667724609375,-71.08802032470703,16.399999618530273,327996.96875,4689713.0,19,T
1698242873233593502,381,1698242873232900142,GPS1_Frame,42.3407096862793,-71.08792114257812,16.600000381469727,328005.4375,4689717.0,19,T
1698242874232813658,382,1698242874232335567,GPS1_Frame,42.34075164794922,-71.08782196044922,16.700000762939453,328013.65625,4689721.5,19,T
1698242875231697790,383,1698242875231373310,GPS1_Frame,42.340789794921875,-71.08772277832031,16.899999618530273,328021.71875,4689725.5,19,T
1698242876234015142,384,1698242876233140230,GPS1_Frame,42.34082794189453,-71.0876235961914,17.200000762939453,328029.8125,4689730.0,19,T
1698242877233599795,385,1698242877233100175,GPS1_Frame,42.34086608886719,-71.08753204345703,17.299999237060547,328037.59375,4689734.0,19,T
1698242878233327911,386,1698242878232585668,GPS1_Frame,42.340904235839844,-71.08744049072266,17.399999618530273,328045.09375,4689737.5,19,T
1698242879232176537,387,1698242879231586933,GPS1_Frame,42.340938568115234,-71.08735656738281,17.399999618530273,328052.34375,4689741.5,19,T
1698242880232937875,388,1698242880232243299,GPS1_Frame,42.340972900390625,-71.08727264404297,17.399999618530273,328059.3125,4689745.0,19,T
1698242881233158556,389,1698242881232752084,GPS1_Frame,42.34101104736328,-71.08718872070312,17.5,328066.125,4689749.0,19,T
1698242882232961110,390,1698242882232288360,GPS1_Frame,42.34104537963867,-71.08711242675781,17.600000381469727,328072.6875,4689753.0,19,T
1698242883230912252,391,1698242883230524778,GPS1_Frame,42.341087341308594,-71.0870361328125,17.799999237060547,328079.09375,4689757.5,19,T
1698242884231934797,392,1698242884231438636,GPS1_Frame,42.341129302978516,-71.08695983886719,18.100000381469727,328085.65625,4689762.0,19,T
1698242885233669238,393,1698242885233136415,GPS1_Frame,42.34117126464844,-71.08688354492188,18.5,328091.96875,4689766.5,19,T
1698242886231058944,394,1698242886230761766,GPS1_Frame,42.34121322631836,-71.0868148803711,18.700000762939453,328097.84375,4689771.0,19,T
1698242887231391713,395,1698242887230793714,GPS1_Frame,42.34125900268555,-71.08673858642578,18.899999618530273,328103.875,4689775.5,19,T
1698242888231503636,396,1698242888230950832,GPS1_Frame,42.3412971496582,-71.086669921875,18.799999237060547,328109.875,4689780.0,19,T
1698242889232558743,397,1698242889231977462,GPS1_Frame,42.341339111328125,-71.08660125732422,18.799999237060547,328115.5,4689784.5,19,T
1698242890231682524,398,1698242890231137752,GPS1_Frame,42.341373443603516,-71.0865478515625,18.899999618530273,328120.25,4689788.0,19,T
1698242891231037885,399,1698242891230499744,GPS1_Frame,42.341400146484375,-71.08650207519531,19.100000381469727,328124.15625,4689791.0,19,T
1698242892232289585,400,1698242892231590509,GPS1_Frame,42.3414192199707,-71.08645629882812,19.200000762939453,328127.78125,4689793.0,19,T
1698242893233823758,401,1698242893233119726,GPS1_Frame,42.3414306640625,-71.08641815185547,19.600000381469727,328131.25,4689794.5,19,T
1698242894230876893,402,1698242894230523347,GPS1_Frame,42.3414306640625,-71.08637237548828,19.700000762939453,328134.8125,4689794.0,19,T
1698242895230569729,403,1698242895229946613,GPS1_Frame,42.341407775878906,-71.0863265991211,19.5,328138.59375,4689791.5,19,T
1698242896231748258,404,1698242896231102228,GPS1_Frame,42.341373443603516,-71.0862808227539,19.100000381469727,328142.34375,4689787.5,19,T
1698242897231434383,405,1698242897230902671,GPS1_Frame,42.341331481933594,-71.08622741699219,18.799999237060547,328146.5,4689782.5,19,T
1698242898231088376,406,1698242898230449914,GPS1_Frame,42.341285705566406,-71.08617401123047,18.399999618530273,328150.78125,4689777.5,19,T
1698242899230168808,407,1698242899229803323,GPS1_Frame,42.34123992919922,-71.08612060546875,18.0,328155.1875,4689772.5,19,T
1698242900229126337,408,1698242900228527784,GPS1_Frame,42.341190338134766,-71.0860595703125,17.299999237060547,328159.84375,4689767.0,19,T
1698242901229360123,409,1698242901228608608,GPS1_Frame,42.34114456176758,-71.08599853515625,16.899999618530273,328164.65625,4689761.5,19,T
1698242902229659830,410,1698242902229021549,GPS1_Frame,42.34109878540039,-71.08594512939453,16.600000381469727,328169.34375,4689756.5,19,T
1698242903228687153,411,1698242903228056907,GPS1_Frame,42.34105682373047,-71.08588409423828,16.399999618530273,328173.75,4689751.5,19,T
1698242904231539483,412,1698242904230853557,GPS1_Frame,42.34101486206055,-71.0858383178711,16.299999237060547,328177.90625,4689747.0,19,T
1698242905232128241,413,1698242905231394052,GPS1_Frame,42.34098434448242,-71.08580017089844,16.5,328180.96875,4689743.5,19,T
1698242906231307055,414,1698242906230913877,GPS1_Frame,42.340965270996094,-71.08576965332031,16.899999618530273,328182.84375,4689741.0,19,T
1698242907230934013,415,1698242907230613231,GPS1_Frame,42.34095764160156,-71.08576202392578,17.399999618530273,328183.5,4689740.5,19,T
1698242908232547381,416,1698242908231890916,GPS1_Frame,42.34095764160156,-71.08576202392578,17.100000381469727,328183.5,4689740.5,19,T
1698242909232819566,417,1698242909231972694,GPS1_Frame,42.34095764160156,-71.08576202392578,17.100000381469727,328183.5,4689740.5,19,T
1698242910232866694,418,1698242910232112646,GPS1_Frame,42.34095764160156,-71.08576965332031,17.399999618530273,328183.375,4689740.5,19,T
1698242911233025896,419,1698242911232506036,GPS1_Frame,42.34095001220703,-71.08576202392578,17.600000381469727,328183.90625,4689739.5,19,T
1698242912232893092,420,1698242912232268810,GPS1_Frame,42.340938568115234,-71.08574676513672,17.700000762939453,328185.25,4689738.5,19,T
1698242913231306341,421,1698242913230892896,GPS1_Frame,42.34092712402344,-71.08570861816406,17.5,328187.8125,4689737.0,19,T
1698242914232403872,422,1698242914231783866,GPS1_Frame,42.34092330932617,-71.0856704711914,17.299999237060547,328191.25,4689736.0,19,T
1698242915231456983,423,1698242915230852365,GPS1_Frame,42.34092330932617,-71.08562469482422,17.100000381469727,328195.09375,4689736.0,19,T
1698242916231718586,424,1698242916231185913,GPS1_Frame,42.34093475341797,-71.0855712890625,16.799999237060547,328199.375,4689737.5,19,T
1698242917232753156,425,1698242917232066154,GPS1_Frame,42.34096145629883,-71.08551788330078,16.5,328203.71875,4689740.5,19,T
1698242918232567716,426,1698242918232084989,GPS1_Frame,42.34100341796875,-71.08546447753906,16.299999237060547,328208.21875,4689745.0,19,T
1698242919231493174,427,1698242919231101036,GPS1_Frame,42.3410530090332,-71.08541107177734,16.299999237060547,328213.0,4689750.0,19,T
1698242920231007480,428,1698242920230733633,GPS1_Frame,42.34110641479492,-71.0853500366211,16.600000381469727,328218.09375,4689756.0,19,T
1698242921230783629,429,1698242921230452537,GPS1_Frame,42.341163635253906,-71.08528137207031,16.600000381469727,328223.875,4689762.0,19,T
1698242922230163341,430,1698242922229784011,GPS1_Frame,42.341224670410156,-71.08521270751953,16.700000762939453,328229.96875,4689769.0,19,T
1698242923230722782,431,1698242923230035781,GPS1_Frame,42.34128952026367,-71.08513641357422,16.600000381469727,328236.46875,4689776.0,19,T
1698242924230069284,432,1698242924229354143,GPS1_Frame,42.34135818481445,-71.0850601196289,16.799999237060547,328242.96875,4689783.5,19,T
1698242925227502837,433,1698242925226887226,GPS1_Frame,42.341426849365234,-71.08497619628906,16.799999237060547,328249.4375,4689790.5,19,T
1698242926227001571,434,1698242926226435661,GPS1_Frame,42.341487884521484,-71.08489990234375,16.5,328255.9375,4689797.5,19,T
1698242927227119669,435,1698242927226867437,GPS1_Frame,42.341552734375,-71.08484649658203,15.899999618530273,328261.0625,4689804.5,19,T
1698242928227867292,436,1698242928227572679,GPS1_Frame,42.34161376953125,-71.08477783203125,15.699999809265137,328266.59375,4689811.5,19,T
1698242929233129621,437,1698242929232789993,GPS1_Frame,42.3416748046875,-71.084716796875,15.899999618530273,328272.09375,4689817.5,19,T
1698242930231787056,438,1698242930231474161,GPS1_Frame,42.34172821044922,-71.08464813232422,16.200000762939453,328277.875,4689823.5,19,T
1698242931230752327,439,1698242931230459213,GPS1_Frame,42.34178161621094,-71.08457946777344,16.5,328283.5,4689829.5,19,T
1698242932228652436,440,1698242932228421211,GPS1_Frame,42.34183120727539,-71.08451843261719,16.700000762939453,328288.3125,4689835.0,19,T
1698242933232027152,441,1698242933231706380,GPS1_Frame,42.34187316894531,-71.08446502685547,16.700000762939453,328292.8125,4689839.5,19,T
1698242934232275039,442,1698242934231919050,GPS1_Frame,42.341915130615234,-71.08441925048828,16.799999237060547,328296.78125,4689844.0,19,T
1698242935231865704,443,1698242935231385707,GPS1_Frame,42.341949462890625,-71.08438110351562,16.899999618530273,328300.15625,4689848.0,19,T
