Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1696271314.3829412,257,0,0,,42.33445666666667,71.10039499999999,0.0,673039.5270415967,4689048.1675961325,42,T
1696271315.3808877,258,0,0,,42.33445666666667,71.10039499999999,0.0,673039.5270415967,4689048.1675961325,42,T
1696271316.3807025,259,0,0,,42.33445666666667,71.10039499999999,0.0,673039.5270415967,4689048.1675961325,42,T
1696271317.4027717,260,0,0,,42.33445666666667,71.10039499999999,0.0,673039.5270415967,4689048.1675961325,42,T
1696271318.38769,261,0,0,,42.33445666666667,71.10039499999999,0.0,673039.5270415967,4689048.1675961325,42,T
1696271319.3810937,262,0,0,,42.33445666666667,71.10039499999999,0.0,673039.5270415967,4689048.1675961325,42,T
1696271320.3998,263,0,0,,42.33445666666667,71.10039499999999,0.0,673039.5270415967,4689048.1675961325,42,T
1696271321.3917391,264,0,0,,42.33445666666667,71.10039499999999,0.0,673039.5270415967,4689048.1675961325,42,T
1696271322.3678741,265,0,0,,42.33445666666667,71.10039499999999,0.0,673039.5270415967,4689048.1675961325,42,T
1696271323.3638585,266,0,0,,42.33445666666667,71.10039499999999,0.0,673039.5270415967,4689048.1675961325,42,T
1696271324.356261,267,0,0,,42.33445666666667,71.10039499999999,0.0,673039.5270415967,4689048.1675961325,42,T
1696271325.3721416,268,0,0,,42.33445666666667,71.10039333333334,0.0,673039.3897286532,4689048.164204604,42,T
1696271326.3456852,269,0,0,,42.33445666666667,71.10039333333334,0.0,673039.3897286532,4689048.164204604,42,T
1696271327.3429313,270,0,0,,42.33445666666667,71.10039333333334,0.0,673039.3897286532,4689048.164204604,42,T
1696271328.3566277,271,0,0,,42.33445666666667,71.10039333333334,0.0,673039.3897286532,4689048.164204604,42,T
1696271329.3628113,272,0,0,,42.33445666666667,71.10039333333334,0.0,673039.3897286532,4689048.164204604,42,T
1696271330.3297837,273,0,0,,42.33445666666667,71.10039166666667,0.0,673039.2524157057,4689048.160813078,42,T
1696271331.3300703,274,0,0,,42.33445666666667,71.10039166666667,0.0,673039.2524157057,4689048.160813078,42,T
1696271332.324747,275,0,0,,42.33445666666667,71.10039166666667,0.0,673039.2524157057,4689048.160813078,42,T
1696271333.3220055,276,0,0,,42.33445666666667,71.10039,0.0,673039.1151027603,4689048.157421555,42,T
1696271334.341841,277,0,0,,42.33445666666667,71.10039,0.0,673039.1151027603,4689048.157421555,42,T
1696271335.3314,278,0,0,,42.33445666666667,71.10038833333333,0.0,673038.9777898126,4689048.154030035,42,T
1696271336.3112273,279,0,0,,42.33445666666667,71.10038833333333,0.0,673038.9777898126,4689048.154030035,42,T
1696271337.3097038,280,0,0,,42.334455,71.10038666666667,0.0,673038.8450479597,4689047.965567836,42,T
1696271338.3080564,281,0,0,,42.334455,71.10038666666667,0.0,673038.8450479597,4689047.965567836,42,T
1696271339.305768,282,0,0,,42.334455,71.100385,0.0,673038.7077350086,4689047.962176321,42,T
1696271340.3042428,283,0,0,,42.334455,71.100385,0.0,673038.7077350086,4689047.962176321,42,T
1696271341.3227293,284,0,0,,42.334455,71.10038333333334,0.0,673038.5704220615,4689047.958784808,42,T
1696271342.3212411,285,0,0,,42.334455,71.10038333333334,0.0,673038.5704220615,4689047.958784808,42,T
1696271343.2939668,286,0,0,,42.334455,71.10038333333334,0.0,673038.5704220615,4689047.958784808,42,T
1696271344.3123078,287,0,0,,42.334455,71.10038333333334,0.0,673038.5704220615,4689047.958784808,42,T
1696271345.2906654,288,0,0,,42.334455,71.10038333333334,0.0,673038.5704220615,4689047.958784808,42,T
1696271346.3087072,289,0,0,,42.334455,71.10038333333334,0.0,673038.5704220615,4689047.958784808,42,T
1696271347.2883828,290,0,0,,42.334455,71.10038333333334,0.0,673038.5704220615,4689047.958784808,42,T
1696271348.2869344,291,0,0,,42.334455,71.10038166666666,0.0,673038.4331091103,4689047.9553933,42,T
1696271349.2838097,292,0,0,,42.334455,71.10038166666666,0.0,673038.4331091103,4689047.9553933,42,T
1696271350.2830732,293,0,0,,42.334455,71.10038166666666,0.0,673038.4331091103,4689047.9553933,42,T
1696271351.2873666,294,0,0,,42.334455,71.10038166666666,0.0,673038.4331091103,4689047.9553933,42,T
1696271352.281082,295,0,0,,42.334455,71.10038166666666,0.0,673038.4331091103,4689047.9553933,42,T
1696271353.2803986,296,0,0,,42.334455,71.10038166666666,0.0,673038.4331091103,4689047.9553933,42,T
1696271354.278582,297,0,0,,42.334455,71.10038166666666,0.0,673038.4331091103,4689047.9553933,42,T
1696271355.2774463,298,0,0,,42.334455,71.10038166666666,0.0,673038.4331091103,4689047.9553933,42,T
1696271356.2779794,299,0,0,,42.334455,71.10038166666666,0.0,673038.4331091103,4689047.9553933,42,T
1696271357.2755897,300,0,0,,42.334455,71.10038166666666,0.0,673038.4331091103,4689047.9553933,42,T
1696271358.2755308,301,0,0,,42.334455,71.10038,0.0,673038.2957961592,4689047.952001793,42,T
1696271359.27654,302,0,0,,42.334455,71.10038,0.0,673038.2957961592,4689047.952001793,42,T
1696271360.2805452,303,0,0,,42.334455,71.10038,0.0,673038.2957961592,4689047.952001793,42,T
1696271361.2751434,304,0,0,,42.334455,71.10038,0.0,673038.2957961592,4689047.952001793,42,T
1696271362.278936,305,0,0,,42.334455,71.10038,0.0,673038.2957961592,4689047.952001793,42,T
1696271363.2793205,306,0,0,,42.334455,71.10038,0.0,673038.2957961592,4689047.952001793,42,T
1696271364.2778668,307,0,0,,42.334455,71.10038,0.0,673038.2957961592,4689047.952001793,42,T
1696271365.2798424,308,0,0,,42.334455,71.10038,0.0,673038.2957961592,4689047.952001793,42,T
1696271366.2762384,309,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271367.2756689,310,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271368.2895842,311,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271369.2685378,312,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271370.2715406,313,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271371.2911325,314,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271372.2924142,315,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271373.2686229,316,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271374.2693307,317,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271375.2663949,318,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271376.285915,319,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271377.2691598,320,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271378.2871065,321,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271379.2851768,322,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271380.2651963,323,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271381.2653728,324,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271382.2690945,325,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271383.269005,326,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271384.2668796,327,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271385.2920568,328,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271386.2707548,329,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271387.2739737,330,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271388.27554,331,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271389.2784576,332,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271390.2807038,333,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271391.2871983,334,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271392.310665,335,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271393.3160224,336,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271394.293002,337,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271395.3181129,338,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271396.2964907,339,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271397.3219728,340,0,0,,42.33445333333334,71.10038166666666,0.0,673038.4376801918,4689047.77032262,42,T
1696271398.2959926,341,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271399.297301,342,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271400.2974617,343,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271401.2982907,344,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271402.3015022,345,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271403.3067932,346,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271404.304026,347,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271405.304033,348,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271406.306721,349,0,0,,42.33445333333334,71.10038,0.0,673038.3003672371,4689047.766931113,42,T
1696271407.3135579,350,0,0,,42.33445333333334,71.10037833333334,0.0,673038.1630542844,4689047.763539609,42,T
1696271408.3099682,351,0,0,,42.33445333333334,71.10037833333334,0.0,673038.1630542844,4689047.763539609,42,T
1696271409.3094723,352,0,0,,42.33445333333334,71.10037833333334,0.0,673038.1630542844,4689047.763539609,42,T
1696271410.309999,353,0,0,,42.33445333333334,71.10037833333334,0.0,673038.1630542844,4689047.763539609,42,T
1696271411.311162,354,0,0,,42.33445333333334,71.10037833333334,0.0,673038.1630542844,4689047.763539609,42,T
1696271412.3123565,355,0,0,,42.33445333333334,71.10037833333334,0.0,673038.1630542844,4689047.763539609,42,T
1696271413.3136938,356,0,0,,42.33445333333334,71.10037833333334,0.0,673038.1630542844,4689047.763539609,42,T
1696271414.3135655,357,0,0,,42.33445333333334,71.10037833333334,0.0,673038.1630542844,4689047.763539609,42,T
1696271415.3135111,358,0,0,,42.33445333333334,71.10037833333334,0.0,673038.1630542844,4689047.763539609,42,T
1696271416.3146777,359,0,0,,42.33445333333334,71.10037833333334,0.0,673038.1630542844,4689047.763539609,42,T
1696271417.3141034,360,0,0,,42.33445333333334,71.10038833333333,0.0,673038.9869320048,4689047.783888673,42,T
1696271418.3165922,361,0,0,,42.33445333333334,71.10039666666667,0.0,673039.6734967729,4689047.800846301,42,T
1696271419.3388138,362,0,0,,42.334455,71.10040333333333,0.0,673040.2181774597,4689047.999483132,42,T
1696271420.3139434,363,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271421.3168328,364,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271422.3411434,365,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271423.3431127,366,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271424.3204112,367,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271425.3213372,368,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271426.3213458,369,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271427.3418856,370,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271428.3418689,371,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271429.3163366,372,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271430.340159,373,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271431.3171742,374,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271432.317211,375,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271433.3176858,376,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271434.322503,377,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271435.3181853,378,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271436.346559,379,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271437.3253076,380,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271438.3219347,381,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271439.3227699,382,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271440.3229575,383,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271441.321407,384,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271442.3221037,385,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271443.3227782,386,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271444.3458338,387,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271445.3216681,388,0,0,,42.334455,71.10041166666666,0.0,673040.9047422103,4689048.01644088,42,T
1696271446.323942,389,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271447.3459828,390,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271448.3231282,391,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271449.3479397,392,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271450.3221443,393,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271451.3485281,394,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
