Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,quality,latitude,longitude,altitude,utm_easting,utm_northing,zone_number,zone_letter
1697468205.2349684,149,163944,799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.913000106811523,328069.1875,4689334.0,19,T
1697468205.2970934,150,163945,799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.9079999923706055,328069.1875,4689334.0,19,T
1697468205.3593493,151,163946,799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.9120001792907715,328069.1875,4689334.0,19,T
1697468205.4214733,152,163947,799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.910999774932861,328069.15625,4689334.0,19,T
1697468205.4834347,153,163948,799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.920000076293945,328069.15625,4689334.0,19,T
1697468205.5455275,154,163949,799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.939000129699707,328069.15625,4689334.0,19,T
1697468205.6137304,155,163950,799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.935999870300293,328069.15625,4689334.0,19,T
1697468205.6799479,156,163951,799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.889999866485596,328069.1875,4689334.0,19,T
1697468205.7423666,157,163952,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.894999980926514,328069.0625,4689334.0,19,T
1697468205.8047605,158,163953,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.888000011444092,328069.09375,4689334.0,19,T
1697468205.866699,159,163954,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.879000186920166,328069.09375,4689334.0,19,T
1697468205.928878,160,163955,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.874000072479248,328069.09375,4689334.0,19,T
1697468205.9966736,161,163956,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.883999824523926,328069.09375,4689334.0,19,T
1697468206.0686216,162,163957,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.88100004196167,328069.09375,4689334.0,19,T
1697468206.1415522,163,163958,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.867000102996826,328069.125,4689334.0,19,T
1697468206.2089453,164,163959,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.85099983215332,328069.125,4689334.0,19,T
1697468206.2761512,165,164000,799999999,GPS1_Frame,4,42.33727264404297,-71.08702850341797,5.748000144958496,328069.125,4689334.0,19,T
1697468206.343672,166,164001,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.859000205993652,328069.15625,4689334.0,19,T
1697468206.4160955,167,164002,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.86299991607666,328069.15625,4689334.0,19,T
1697468206.4883637,168,164003,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.870999813079834,328069.15625,4689334.0,19,T
1697468206.5614135,169,164004,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.86899995803833,328069.15625,4689334.0,19,T
1697468206.633951,170,164005,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.879000186920166,328069.15625,4689334.0,19,T
1697468206.7067952,171,164006,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.876999855041504,328069.15625,4689334.0,19,T
1697468206.779128,172,164007,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.883999824523926,328069.15625,4689334.0,19,T
1697468206.8521125,173,164008,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.889999866485596,328069.15625,4689334.0,19,T
1697468206.9250498,174,164009,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.879000186920166,328069.1875,4689334.0,19,T
1697468206.9972625,175,164010,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.873000144958496,328069.1875,4689334.0,19,T
1697468207.0703595,176,164011,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.869999885559082,328069.21875,4689334.0,19,T
1697468207.1431296,177,164012,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.876999855041504,328069.21875,4689334.0,19,T
1697468207.21615,178,164013,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.880000114440918,328069.25,4689334.0,19,T
